person_id,age,age_group,individual_income,income_group,household_size,family_structure,vehicles,target_amenity,target_mode
1.2984109201060377e+19,49,Middle Age,102024,Very High,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
1.5553009288110432e+19,71,Elderly,759629,Ultra High,1_person,living_alone,0,Leisure & Wellness/Gym,Public_transport
1.1953166288039516e+19,45,Middle Age,151521,Ultra High,5_person,nonfamily_single,3_plus,Entertainment/Zoos and Nature Parks,Public_transport
1.6457811263363529e+19,79,Elderly,18293,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Walking
1.694205747240046e+19,34,Adult,4851,Low,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Public_transport
9.014789400042106e+18,61,Elderly,32203,Moderate,2_person,married_couple,2,Leisure & Wellness/Gym,Car
8.818099615501487e+18,70,Elderly,38536,Moderate,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Walking
6.68030784122165e+17,49,Middle Age,199886,Ultra High,2_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Car
6.992158872162531e+18,63,Elderly,119582,Very High,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
1.3812313909209328e+19,63,Elderly,10314,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.5172108116855964e+19,41,Middle Age,639500,Ultra High,5_person,married_couple,2,Cultural/Museum,Walking
1.1038341154072064e+19,25,Young Adult,70710,High,4_person,nonfamily_single,2,Entertainment/Zoos and Nature Parks,Car
1.0217439151706204e+19,43,Middle Age,21468,Low,4_person,married_couple,1,Leisure & Wellness/Recreation Industries,Public_transport
1.5907425044130384e+19,55,Senior,128,Low,1_person,living_alone,0,Leisure & Wellness/Recreation Industries,Public_transport
3.4905526663086413e+18,20,Young Adult,0,Debt,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Car
9.27709877947393e+18,21,Young Adult,10734,Low,4_person,family_single,1,Leisure & Wellness/Recreation Industries,Walking
1.5947040922853642e+19,48,Middle Age,3030,Low,3_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
2.458877162930037e+18,83,Elderly,87601,High,1_person,living_alone,0,Cultural/Museum,Walking
1.6036049341880863e+18,17,Teen,0,Debt,5_person,family_single,3_plus,Leisure & Wellness/Gym,Public_transport
1.5409250987322057e+19,25,Young Adult,3542,Low,4_person,nonfamily_single,0,Leisure & Wellness/Recreation Industries,Public_transport
6.019551246070922e+18,64,Elderly,39180,Moderate,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Walking
1.3103504871020724e+19,29,Young Adult,158190,Ultra High,4_person,nonfamily_single,1,Leisure & Wellness/Recreation Industries,Public_transport
8.18786597941917e+17,34,Adult,144712,Ultra High,3_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.488508764894985e+19,30,Young Adult,345750,Ultra High,3_person,nonfamily_single,1,Leisure & Wellness/Recreation Industries,Car
1.3771506403117246e+19,26,Young Adult,6327,Low,4_person,married_couple,1,Cultural/Art Gallery,Car
2.257655452912944e+18,74,Elderly,9194,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
1.1805456555851944e+19,27,Young Adult,47457,Moderate,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Car
1.2837519964394072e+19,30,Young Adult,15819,Low,1_person,living_alone,0,Leisure & Wellness/Gym,Public_transport
5.225572627484529e+18,26,Young Adult,65385,High,3_person,nonfamily_single,3_plus,Entertainment/Zoos and Nature Parks,Walking
1.725283657732437e+18,53,Senior,162409,Ultra High,5_person,married_couple,1,Leisure & Wellness/Gym,Car
1.0570642834515706e+19,74,Elderly,2468,Low,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
7.851371231469755e+17,31,Adult,33006,Moderate,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
2.5800860747571856e+16,46,Middle Age,129715,Ultra High,4_person,married_couple,1,Hotel/Hotel and Lodging,Car
3.5116053273976494e+18,21,Young Adult,337,Low,2_person,nonfamily_single,0,Cultural/Museum,Public_transport
1.0987453209785856e+19,36,Adult,115535,Very High,2_person,married_couple,0,Leisure & Wellness/Recreation Industries,Car
1.6079960034072189e+19,55,Senior,22146,Low,4_person,married_couple,1,Entertainment/Media,Car
3.168935491695551e+18,27,Young Adult,0,Debt,4_person,nonfamily_single,1,Leisure & Wellness/Gym,Public_transport
2.818328852136535e+18,52,Senior,142371,Ultra High,1_person,living_alone,1,Leisure & Wellness/Recreation Industries,Walking
8.088695693418951e+18,46,Middle Age,42937,Moderate,1_person,living_alone,0,Leisure & Wellness/Gym,Public_transport
1.7872730380884306e+18,32,Adult,23230,Low,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Walking
1.6011789637102109e+19,33,Adult,27909,Low,2_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
1.259372599592218e+18,51,Senior,22146,Low,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
7.670280620961642e+18,29,Young Adult,31975,Moderate,1_person,living_alone,0,Leisure & Wellness/Gym,Walking
6.298288222819147e+18,43,Middle Age,88022,High,6_person,married_couple,0,Hotel/Hotel and Lodging,Walking
1.2778426344322718e+19,91,Elderly,22252,Low,1_person,living_alone,1,Leisure & Wellness/Gym,Car
2.525146633596737e+18,30,Young Adult,48486,Moderate,6_person,married_couple,3_plus,Leisure & Wellness/Gym,Car
8.141927977593202e+16,53,Senior,36100,Moderate,4_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
2.541014593040255e+18,25,Young Adult,17677,Low,7_plus_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
4650415707140643.0,55,Senior,91799,Very High,1_person,living_alone,1,Leisure & Wellness/Gym,Car
4.647073497604937e+18,69,Elderly,54745,Moderate,1_person,living_alone,1,Leisure & Wellness/Gym,Public_transport
6.523296886955028e+18,35,Adult,140461,Ultra High,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
5.020929139997499e+17,35,Adult,80811,High,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
4.2140806199253847e+18,74,Elderly,7909,Low,3_person,family_single,0,Entertainment/Zoos and Nature Parks,Car
1.7218410387154143e+19,50,Middle Age,29294,Low,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
8.793007455103326e+18,32,Adult,53672,Moderate,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.175748153658407e+19,34,Adult,113449,Very High,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
1.129188976501997e+19,29,Young Adult,10372,Low,6_person,family_single,3_plus,Entertainment/Zoos and Nature Parks,Walking
4.214213946627281e+17,32,Adult,23230,Low,2_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Public_transport
6.789983205328474e+17,16,Teen,0,Debt,5_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
1.0178426877524902e+19,33,Adult,216094,Ultra High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Walking
1.2753262068663294e+19,39,Adult,103773,Very High,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Public_transport
1.1867103306719852e+18,31,Adult,134088,Ultra High,2_person,married_couple,0,Leisure & Wellness/Gym,Walking
8.823341596638095e+18,27,Young Adult,43238,Moderate,2_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Public_transport
1.7216163601192174e+19,44,Middle Age,4321,Low,2_person,married_couple,0,Leisure & Wellness/Gym,Walking
1.1938076815041706e+19,21,Young Adult,5367,Low,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Public_transport
1.469206643540408e+19,29,Young Adult,28880,Low,2_person,nonfamily_single,2,Entertainment/Spectator Sports,Car
4.795146122251027e+18,76,Elderly,11655,Low,1_person,living_alone,1,Leisure & Wellness/Golf Courses,Car
1.4178533977975745e+19,18,Teen,3241,Low,3_person,family_single,1,Cultural/Museum,Walking
7.213610904696647e+18,47,Middle Age,121217,Ultra High,7_plus_person,married_couple,1,Leisure & Wellness/Gym,Walking
1.794018182365213e+18,54,Senior,32414,Moderate,1_person,living_alone,1,Leisure & Wellness/Golf Courses,Public_transport
8.664546018713145e+18,59,Senior,14764,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
6.280780176807285e+18,72,Elderly,17395,Low,2_person,married_couple,2,Entertainment/Zoos and Nature Parks,Walking
1.1431524914214044e+19,40,Adult,46402,Moderate,2_person,nonfamily_single,0,Hotel/Hotel and Lodging,Car
1.663633696603543e+19,27,Young Adult,16873,Low,1_person,living_alone,0,Leisure & Wellness/Gym,Walking
8.895034069352607e+18,34,Adult,77358,High,1_person,living_alone,0,Leisure & Wellness/Gym,Car
8.136658626472898e+18,54,Senior,21468,Low,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
1.3327265751650836e+19,42,Middle Age,101014,Very High,2_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
1.552806899058653e+19,23,Young Adult,53672,Moderate,3_person,nonfamily_single,2,Leisure & Wellness/Gym,Car
6.988565233987687e+18,61,Elderly,261921,Ultra High,3_person,married_couple,2,Cultural/Museum,Car
1.6659092170201395e+19,23,Young Adult,0,Debt,3_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Car
4.710318846744063e+18,16,Teen,0,Debt,3_person,family_single,1,Hotel/Hotel and Lodging,Car
1.1900553416623757e+18,19,Young Adult,0,Debt,2_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Walking
1.326268077341201e+19,30,Young Adult,5402,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
3.3755767979137434e+18,82,Elderly,10018,Low,2_person,married_couple,1,Cultural/Library,Car
3.270334253916822e+18,60,Senior,53672,Moderate,3_person,family_single,1,Entertainment/Performing Arts,Walking
1.4495066845171735e+18,66,Elderly,5186,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
1.3861398733313183e+18,30,Young Adult,52730,Moderate,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
3.2695338032333235e+18,19,Young Adult,0,Debt,3_person,nonfamily_single,0,Entertainment/Spectator Sports,Public_transport
1.465243751570903e+19,71,Elderly,82764,High,2_person,nonfamily_single,0,Entertainment/Spectator Sports,Walking
7.385735492418659e+18,17,Teen,0,Debt,5_person,married_couple,2,Entertainment/Zoos and Nature Parks,Walking
5.101193683439239e+18,68,Elderly,24135,Low,2_person,family_single,2,Leisure & Wellness/Gym,Car
1.1128677930785053e+19,60,Senior,1515,Low,7_plus_person,nonfamily_single,0,Leisure & Wellness/Recreation Industries,Walking
8.057032212342691e+18,29,Young Adult,75295,High,1_person,living_alone,0,Hotel/Hotel and Lodging,Walking
4.45864771755584e+18,59,Senior,89296,High,4_person,married_couple,1,Leisure & Wellness/Gym,Car
1.143505850795338e+19,22,Young Adult,47446,Moderate,3_person,nonfamily_single,0,Cultural/Art Gallery,Walking
1.5120342707766628e+18,71,Elderly,83135,High,1_person,living_alone,0,Cultural/Museum,Walking
3.8078898407075753e+18,47,Middle Age,65659,High,6_person,married_couple,3_plus,Hotel/Hotel and Lodging,Car
6.89610328153497e+18,28,Young Adult,32846,Moderate,6_person,nonfamily_single,2,Hotel/Hotel and Lodging,Car
4.910798706675e+16,32,Adult,84368,High,6_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
9.557694413546596e+18,76,Elderly,82103,High,5_person,married_couple,3_plus,Leisure & Wellness/Recreation Industries,Public_transport
4.2497804676016727e+18,29,Young Adult,48305,Moderate,3_person,nonfamily_single,3_plus,Hotel/Hotel and Lodging,Car
5.24162949101361e+18,82,Elderly,10804,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.3679502225148082e+19,71,Elderly,82764,High,2_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
1.5961263566915025e+19,36,Adult,210921,Ultra High,1_person,living_alone,0,Leisure & Wellness/Gym,Walking
1.4671985097274074e+18,27,Young Adult,4646,Low,7_plus_person,family_single,1,Cultural/Art Gallery,Public_transport
1.816796557421266e+19,25,Young Adult,15924,Low,2_person,family_single,0,Leisure & Wellness/Gym,Public_transport
8.739159217987754e+16,33,Adult,101014,Very High,4_person,married_couple,2,Cultural/Museum,Walking
1.3870398568480518e+19,74,Elderly,48478,Moderate,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
1.5488952691237742e+18,30,Young Adult,3757,Low,4_person,family_single,1,Hotel/Hotel and Lodging,Car
9.2577342124649e+18,78,Elderly,288757,Ultra High,2_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.2846638578763524e+19,51,Senior,52730,Moderate,2_person,nonfamily_single,2,Entertainment/Zoos and Nature Parks,Car
1.812595080195029e+18,50,Middle Age,15471,Low,2_person,family_single,1,Cultural/Museum,Car
1.4287950897058056e+18,55,Senior,93943,Very High,3_person,married_couple,2,Leisure & Wellness/Gym,Car
8.182583263489796e+18,43,Middle Age,232301,Ultra High,1_person,living_alone,1,Leisure & Wellness/Gym,Public_transport
7.172027654679689e+18,17,Teen,615,Low,5_person,married_couple,2,Leisure & Wellness/Gym,Walking
1.05470793458638e+19,33,Adult,128288,Ultra High,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
1.8313010476789803e+19,67,Elderly,71170,High,1_person,living_alone,1,Leisure & Wellness/Gym,Car
6.867971415352215e+18,28,Young Adult,18982,Low,4_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
7.74836433034283e+17,27,Young Adult,37235,Moderate,3_person,nonfamily_single,1,Hotel/Hotel and Lodging,Walking
1.2151988127612662e+19,42,Middle Age,26836,Low,6_person,married_couple,3_plus,Hotel/Hotel and Lodging,Car
1.2487680436542118e+19,27,Young Adult,0,Debt,4_person,nonfamily_single,1,Leisure & Wellness/Recreation Industries,Public_transport
1.4925093301916926e+19,40,Adult,30583,Moderate,3_person,family_single,0,Entertainment/Zoos and Nature Parks,Walking
7.404201711208694e+17,52,Senior,65908,High,3_person,family_single,1,Leisure & Wellness/Gym,Car
2.159542017454257e+18,62,Elderly,180504,Ultra High,2_person,married_couple,1,Hotel/Hotel and Lodging,Walking
1.218377147284706e+19,23,Young Adult,0,Debt,3_person,nonfamily_single,1,Hotel/Hotel and Lodging,Walking
1.3492504660412778e+19,65,Elderly,427291,Ultra High,1_person,living_alone,1,Leisure & Wellness/Gym,Car
1.3156885558098772e+19,23,Young Adult,49509,Moderate,2_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
9.786105024093323e+18,33,Adult,55698,Moderate,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
1.7878495858431769e+19,30,Young Adult,101014,Very High,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Car
8.287026893150052e+18,26,Young Adult,59824,Moderate,3_person,nonfamily_single,0,Cultural/Art Gallery,Walking
7.097365759620579e+18,19,Young Adult,0,Debt,6_person,married_couple,3_plus,Cultural/Museum,Walking
1.407564744026292e+19,29,Young Adult,108047,Very High,2_person,married_couple,1,Leisure & Wellness/Gym,Walking
1.034502629034289e+19,29,Young Adult,86437,High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Public_transport
5.599910158593969e+18,34,Adult,103145,Very High,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
6.504326715159868e+18,28,Young Adult,46460,Moderate,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
7.744129432651967e+18,60,Senior,42226,Moderate,1_person,living_alone,1,Leisure & Wellness/Gym,Walking
8.012796068195578e+18,73,Elderly,8889,Low,7_plus_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
7.420102896234124e+18,73,Elderly,10124,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
1.550984589250549e+19,56,Senior,582882,Ultra High,1_person,living_alone,1,Leisure & Wellness/Gym,Public_transport
5.333839581195775e+18,71,Elderly,10967,Low,2_person,family_single,0,Hotel/Hotel and Lodging,Public_transport
5.558001727264438e+18,25,Young Adult,38385,Moderate,6_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
1.6495442806860286e+19,51,Senior,45084,Moderate,5_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
1.64906582410806e+18,35,Adult,0,Debt,4_person,family_single,1,Entertainment/Zoos and Nature Parks,Public_transport
1.56362897026254e+19,22,Young Adult,0,Debt,2_person,nonfamily_single,1,Entertainment/Spectator Sports,Public_transport
3.6707438126945024e+17,27,Young Adult,101014,Very High,1_person,living_alone,0,Hotel/Hotel and Lodging,Walking
3.5683093807928474e+18,86,Elderly,19988,Low,1_person,living_alone,1,Leisure & Wellness/Recreation Industries,Car
1.5330626385128415e+19,42,Middle Age,46460,Moderate,4_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
1.064009599005456e+19,39,Adult,69774,High,6_person,married_couple,3_plus,Leisure & Wellness/Recreation Industries,Walking
1.779435168129058e+19,28,Young Adult,0,Debt,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.2485393408445793e+18,43,Middle Age,0,Debt,2_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
1.3632139269900007e+19,46,Middle Age,42937,Moderate,6_person,married_couple,3_plus,Cultural/Art Gallery,Car
7.989105609157721e+18,31,Adult,74264,High,3_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
6.621919176678135e+18,36,Adult,152964,Ultra High,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
3.2654872702837524e+18,21,Young Adult,26786,Low,3_person,family_single,1,Hotel/Hotel and Lodging,Car
9.66350221391777e+18,44,Middle Age,26365,Low,2_person,married_couple,2,Cultural/Art Gallery,Car
1.5404656170288906e+19,80,Elderly,34344,Moderate,2_person,married_couple,1,Leisure & Wellness/Gym,Car
1.4636632449351215e+19,27,Young Adult,13924,Low,6_person,nonfamily_single,3_plus,Cultural/Art Gallery,Car
4.997344679064931e+18,27,Young Adult,2222,Low,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
5.662659095600315e+18,22,Young Adult,3241,Low,4_person,married_couple,3_plus,Leisure & Wellness/Gym,Public_transport
1.6712566587020225e+19,65,Elderly,68069,High,6_person,married_couple,3_plus,Leisure & Wellness/Gym,Car
5.412416348558032e+18,32,Adult,105208,Very High,2_person,married_couple,2,Hotel/Hotel and Lodging,Walking
1.5162375066012756e+19,25,Young Adult,1041,Low,7_plus_person,nonfamily_single,1,Hotel/Hotel and Lodging,Public_transport
1.2221469997531351e+19,28,Young Adult,89641,High,2_person,nonfamily_single,1,Cultural/Art Gallery,Walking
1.806506056374844e+19,59,Senior,10804,Low,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
3.976365598457377e+18,44,Middle Age,118079,Very High,5_person,married_couple,1,Cultural/Museum,Walking
1.2081795625408545e+19,26,Young Adult,64406,High,2_person,nonfamily_single,3_plus,Leisure & Wellness/Recreation Industries,Car
1.5513769039468874e+18,28,Young Adult,74750,High,2_person,nonfamily_single,1,Entertainment/Media,Walking
1.3326340438670602e+19,53,Senior,10606,Low,1_person,living_alone,1,Cultural/Museum,Walking
1.696045816712927e+19,77,Elderly,22124,Low,2_person,family_single,2,Hotel/Hotel and Lodging,Car
1.7370438232159164e+19,52,Senior,10756,Low,1_person,living_alone,1,Leisure & Wellness/Gym,Car
2.9251297746089887e+18,79,Elderly,7426,Low,2_person,married_couple,0,Leisure & Wellness/Gym,Car
1.1375166107066298e+19,59,Senior,89296,High,4_person,married_couple,1,Hotel/Hotel and Lodging,Car
6.807253741874286e+18,73,Elderly,26263,Low,5_person,family_single,2,Entertainment/Zoos and Nature Parks,Car
1.4717642317431134e+19,66,Elderly,13505,Low,1_person,living_alone,2,Entertainment/Zoos and Nature Parks,Car
1.2018310198882218e+19,62,Elderly,82516,High,2_person,family_single,1,Leisure & Wellness/Gym,Car
1.1876491880022014e+19,27,Young Adult,121217,Ultra High,1_person,living_alone,0,Leisure & Wellness/Recreation Industries,Public_transport
7.959580999691414e+17,31,Adult,0,Debt,7_plus_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
2.674934027192367e+18,26,Young Adult,72201,High,2_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Car
9.630426325628744e+18,56,Senior,28364,Low,3_person,married_couple,2,Cultural/Museum,Car
1.0662422316819489e+19,30,Young Adult,28092,Low,2_person,nonfamily_single,2,Leisure & Wellness/Recreation Industries,Car
1.5724582070421518e+19,44,Middle Age,6482,Low,2_person,family_single,1,Entertainment/Performing Arts,Walking
3.446247682771219e+18,80,Elderly,9014,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
3.5694892187403443e+18,30,Young Adult,94893,Very High,3_person,nonfamily_single,2,Leisure & Wellness/Gym,Car
1.6396576145749398e+19,43,Middle Age,28685,Low,2_person,family_single,1,Leisure & Wellness/Golf Courses,Walking
5.118119400458248e+18,21,Young Adult,0,Debt,3_person,family_single,0,Entertainment/Zoos and Nature Parks,Walking
3.856416703232627e+18,41,Middle Age,0,Debt,4_person,married_couple,3_plus,Entertainment/Zoos and Nature Parks,Car
5.792191526734912e+17,33,Adult,15288,Low,2_person,married_couple,1,Cultural/Museum,Walking
1.7663282976158707e+17,27,Young Adult,54023,Moderate,2_person,nonfamily_single,2,Cultural/Art Gallery,Public_transport
1.238326972550092e+19,73,Elderly,9283,Low,6_person,married_couple,2,Hotel/Hotel and Lodging,Car
9.247359752543124e+17,63,Elderly,216094,Ultra High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.4261166368727077e+19,35,Adult,31975,Moderate,4_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
1.4111492939040348e+19,36,Adult,70710,High,3_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
7.61666788255527e+18,42,Middle Age,0,Debt,7_plus_person,family_single,0,Entertainment/Zoos and Nature Parks,Walking
8.528816918897812e+18,59,Senior,274366,Ultra High,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
2.392647485456777e+18,40,Adult,12881,Low,3_person,family_single,1,Cultural/Museum,Car
5.318526273339933e+18,36,Adult,58999,Moderate,3_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.0792403289794288e+19,48,Middle Age,0,Debt,3_person,family_single,2,Hotel/Hotel and Lodging,Public_transport
9.354005641834613e+18,74,Elderly,32522,Moderate,1_person,living_alone,1,Leisure & Wellness/Gym,Car
7.549096866175643e+16,62,Elderly,10546,Low,4_person,married_couple,1,Hotel/Hotel and Lodging,Car
2.846524936956941e+18,50,Middle Age,111288,Very High,2_person,family_single,3_plus,Cultural/Art Gallery,Car
1.0062915860057311e+19,76,Elderly,164000,Ultra High,7_plus_person,married_couple,1,Entertainment/Media,Public_transport
7.702090266348706e+18,85,Elderly,50890,Moderate,2_person,family_single,2,Leisure & Wellness/Gym,Public_transport
1.7932264656092703e+18,56,Senior,50128,Moderate,2_person,married_couple,1,Leisure & Wellness/Gym,Car
1.0388520730081796e+19,23,Young Adult,4125,Low,5_person,family_single,1,Entertainment/Zoos and Nature Parks,Walking
1.5848384765673677e+19,26,Young Adult,1610,Low,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
1.3327832782267296e+19,70,Elderly,7728,Low,4_person,married_couple,1,Leisure & Wellness/Recreation Industries,Public_transport
1.1319670450395132e+19,29,Young Adult,79421,High,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.688538727628739e+19,76,Elderly,11655,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.0744711294469917e+19,61,Elderly,61588,High,1_person,living_alone,1,Leisure & Wellness/Golf Courses,Walking
1.5795175710294178e+19,37,Adult,0,Debt,5_person,married_couple,3_plus,Entertainment/Zoos and Nature Parks,Car
8.142201442727899e+18,22,Young Adult,0,Debt,5_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
1.317851741786329e+19,24,Young Adult,63276,High,1_person,living_alone,1,Cultural/Art Gallery,Car
2.425610316151107e+18,66,Elderly,25247,Low,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
7.416417104719865e+18,77,Elderly,39442,Moderate,2_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.741634649042016e+19,29,Young Adult,18359,Low,6_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
1.0773911904413286e+19,27,Young Adult,48627,Moderate,3_person,married_couple,0,Leisure & Wellness/Recreation Industries,Walking
1.9289942542539668e+18,53,Senior,145460,Ultra High,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.1876422116590944e+19,27,Young Adult,31638,Moderate,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
5.816349415826963e+18,35,Adult,0,Debt,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.2379655033652842e+19,78,Elderly,71582,High,2_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
5.852318856145833e+18,31,Adult,51675,Moderate,1_person,living_alone,1,Cultural/Museum,Car
1.427137420089488e+19,50,Middle Age,39717,Moderate,2_person,family_single,1,Entertainment/Zoos and Nature Parks,Public_transport
1.2968099631533384e+19,16,Teen,0,Debt,6_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
4.775003599685998e+18,26,Young Adult,75760,High,3_person,nonfamily_single,3_plus,Hotel/Hotel and Lodging,Car
1.7808304463306452e+18,27,Young Adult,0,Debt,3_person,nonfamily_single,0,Hotel/Hotel and Lodging,Walking
3.4771857502671007e+18,26,Young Adult,132632,Ultra High,3_person,married_couple,1,Hotel/Hotel and Lodging,Car
8.120542729546672e+18,28,Young Adult,51012,Moderate,2_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Walking
4.156485817154794e+18,58,Senior,150282,Ultra High,3_person,married_couple,3_plus,Leisure & Wellness/Gym,Car
1.020653261611205e+19,34,Adult,16207,Low,2_person,nonfamily_single,2,Hotel/Hotel and Lodging,Car
1.0149942933361353e+19,70,Elderly,330317,Ultra High,7_plus_person,married_couple,1,Hotel/Hotel and Lodging,Car
8.011740854648313e+18,35,Adult,218254,Ultra High,3_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
4.01848621545217e+18,43,Middle Age,104486,Very High,4_person,married_couple,2,Entertainment/Zoos and Nature Parks,Walking
1.1543929079321324e+18,28,Young Adult,94914,Very High,2_person,married_couple,1,Cultural/Museum,Walking
1.673926412415485e+19,32,Adult,126552,Ultra High,1_person,living_alone,1,Leisure & Wellness/Gym,Car
1.2638027563003955e+19,60,Senior,33031,Moderate,2_person,family_single,1,Hotel/Hotel and Lodging,Car
3.6888197287861647e+18,63,Elderly,101014,Very High,2_person,nonfamily_single,2,Leisure & Wellness/Recreation Industries,Car
1.1141535217540948e+19,69,Elderly,12893,Low,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
1.839144072136157e+19,67,Elderly,73822,High,1_person,living_alone,1,Leisure & Wellness/Gym,Car
9.415724056753265e+17,64,Elderly,18153,Low,3_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
1.2863133399445608e+19,27,Young Adult,38163,Moderate,2_person,family_single,1,Hotel/Hotel and Lodging,Car
1.6145212014827494e+18,39,Adult,7071,Low,6_person,married_couple,1,Cultural/Museum,Car
1.708826968049079e+19,30,Young Adult,158190,Ultra High,1_person,living_alone,0,Leisure & Wellness/Recreation Industries,Car
1.1830229079452652e+18,33,Adult,111115,Very High,1_person,living_alone,0,Cultural/Library,Walking
1.63686048079448e+19,25,Young Adult,67529,High,2_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Walking
9.727565607941951e+18,39,Adult,111115,Very High,7_plus_person,married_couple,1,Hotel/Hotel and Lodging,Walking
7.597824198660516e+18,48,Middle Age,15819,Low,4_person,family_single,2,Entertainment/Zoos and Nature Parks,Car
